cd_UGestora,dt_Ano,cd_UnidOrcamentaria,nu_Empenho,nu_Parcela,tp_Lancamento,vl_Pagamento,dt_Pagamento,cd_Conta,nu_ChequePag,nu_DebAut,cd_BancoRec,cd_AgenciaRec,nu_ContaRec,tp_FonteRecursos,dt_MesAno
201095,2011,11107,0110232,0000001,1,113061.5400,2011-06-28 00:00:00,000000012009,000974,00000000000,000,000000,000000000000,0,062011
201095,2011,11107,0110275,0000001,1,58824.7200,2011-06-28 00:00:00,000000012009,000974,00000000000,000,000000,000000000000,0,062011
201095,2011,11107,0110276,0000001,1,118104.0000,2011-06-28 00:00:00,000000012009,000974,00000000000,000,000000,000000000000,0,062011
201095,2011,11107,0110328,0000001,1,19172.6900,2011-07-29 00:00:00,00000009885X,001132,00000000000,000,000000,000000000000,0,072011
201095,2011,11107,0110353,0000001,1,17995.4400,2011-07-21 00:00:00,00000009885X,000000,1E176422011,000,000000,000000000000,0,072011
201095,2011,11107,0110365,0000001,1,498047.5600,2011-08-08 00:00:00,000000012009,000000,1E195832011,000,000000,000000000000,0,082011
201095,2011,11107,0110365,0000002,1,294633.1900,2011-09-12 00:00:00,000000012009,000000,1R410812010,000,000000,000000000000,0,092011
201095,2011,11107,0110449,0000001,1,1791.2400,2011-09-26 00:00:00,00000009885X,000000,1E265842011,000,000000,000000000000,0,092011
201095,2011,11107,0110450,0000001,1,3965.6400,2011-09-19 00:00:00,00000009885X,000000,1E265862011,000,000000,000000000000,0,092011
201095,2011,11107,0110495,0000001,1,75846.6600,2011-10-13 00:00:00,000000105570,000000,1E279182011,000,000000,000000000000,0,102011
201095,2011,11107,0110495,0000002,1,24153.3400,2011-12-29 00:00:00,000000110027,002028,00000000000,000,000000,000000000000,0,122011
201095,2011,11107,0110502,0000001,1,600000.0000,2011-10-10 00:00:00,000000097659,000000,1E282752011,000,000000,000000000000,16,102011
201095,2011,11107,0110634,0000001,1,656083.9500,2011-12-07 00:00:00,000000097659,000000,1E361822011,000,000000,000000000000,16,122011
201095,2011,11107,0110634,0000002,1,985113.5800,2011-12-07 00:00:00,000000097659,000000,1E363072011,000,000000,000000000000,16,122011
201095,2011,11107,0110634,0000003,1,200000.0000,2011-12-29 00:00:00,000000097659,002127,00000000000,000,000000,000000000000,16,122011
201095,2011,11107,0110634,0000004,1,569180.8300,2011-12-29 00:00:00,000000097659,002128,00000000000,000,000000,000000000000,16,122011
201095,2011,11107,0110692,0000001,1,92919.5500,2011-12-29 00:00:00,000000110027,000000,1R415902010,000,000000,000000000000,0,122011
201095,2011,13101,0130046,0000001,1,31051.4400,2011-03-15 00:00:00,000000110027,000000,1E026892011,000,000000,000000000000,2,032011
201095,2011,13101,0130046,0000002,1,265978.5500,2011-03-31 00:00:00,000000110027,000634,00000000000,000,000000,000000000000,2,032011
201095,2011,13101,0130046,0000003,1,202970.0100,2011-05-03 00:00:00,000000110027,000000,1E083362011,000,000000,000000000000,2,052011
201095,2011,13101,0130094,0000001,1,36679.9800,2011-05-09 00:00:00,00000009885X,000000,1E097902011,000,000000,000000000000,2,052011
201095,2011,13101,0130094,0000002,1,32886.6900,2011-07-04 00:00:00,000000110027,000000,1E160192011,000,000000,000000000000,2,072011
201095,2011,13101,0130094,0000003,1,20808.3700,2011-09-27 00:00:00,000000110027,000000,1E278222011,000,000000,000000000000,2,092011
201095,2011,13101,0130094,0000004,1,9624.9600,2011-12-19 00:00:00,00000009885X,000000,1E382142011,000,000000,000000000000,2,122011
201196,2013,02040,0000582,0000001,1,110079.2900,2013-03-26 00:00:00,000000123056,,,,,,0,032013
201196,2014,02070,0002868,0000001,1,24104.0000,2014-08-05 00:00:00,000006470798,,000733,,,,0,082014
201196,2013,02040,0003475,0000001,1,10831.4100,2013-06-19 00:00:00,000000123056,,62.101,,,,0,062013
201196,2013,02040,0004048,0000001,1,79958.1600,2013-10-16 00:00:00,000000129682,,32.040-4,,,,24,102013
201196,2013,02040,0004077,0000001,1,33462.4900,2013-05-28 00:00:00,000000096172,,5.484-4,,,,19,052013
201196,2013,02040,0004078,0000001,1,33235.2800,2013-06-18 00:00:00,000000096172,,5.484-4,,,,19,062013
201196,2013,02040,0004079,0000001,1,107187.1700,2013-06-17 00:00:00,00000012088X,,61.801,,,,22,062013
201196,2013,02040,0004082,0000001,1,13242.5400,2013-07-30 00:00:00,000000096172,,5.484-4,,,,19,072013
201196,2013,02040,0004173,0000001,1,84027.6500,2013-10-11 00:00:00,00000012088X,,,,,,22,102013
201051,2013,20300,0000369,0000001,1,47530.7200,2013-02-25 00:00:00,000000141992,000000,,,,,22,022013
201051,2013,20300,0000369,0000002,1,1259.5700,2013-02-25 00:00:00,000000141992,000000,,,,,22,022013
201051,2013,20300,0000369,0000003,1,995.7200,2013-02-25 00:00:00,000000141992,000000,,,,,22,022013
201051,2013,20300,0000378,0000001,1,33900.0000,2013-02-26 00:00:00,000000121142,000000,,,,,19,022013
201051,2013,20300,0000797,0000001,1,94688.1700,2013-04-08 00:00:00,000000141992,000000,,,,,22,042013
201051,2013,20300,0000797,0000002,1,1932.4100,2013-04-08 00:00:00,000000141992,000000,,,,,22,042013
201051,2013,20300,0000840,0000001,1,28714.0000,2013-04-10 00:00:00,000000121142,000000,,,,,19,042013
201051,2013,20300,0000840,0000002,1,586.0000,2013-04-10 00:00:00,000000121142,000000,,,,,19,042013
201051,2013,20300,0001078,0000001,1,104394.3700,2013-04-26 00:00:00,000000141992,000000,,,,,22,042013
201051,2013,20300,0001078,0000002,1,2130.5000,2013-04-26 00:00:00,000000141992,000000,,,,,22,042013
201051,2013,20300,0001384,0000001,1,28976.9000,2013-05-14 00:00:00,000000121142,000000,,,,,19,052013
201051,2010,20500,0022012,0000001,1,5600.0000,2010-09-30 00:00:00,000000136786,850002,,,,,24,092010
201051,2010,20500,0022012,0000002,1,7200.0000,2010-09-30 00:00:00,000000136786,850004,,,,,24,092010
201051,2010,20500,0022012,0000003,1,7200.0000,2010-10-01 00:00:00,000000136786,850003,,,,,24,102010
201051,2010,20500,0022012,0000004,1,20000.0000,2010-10-01 00:00:00,000000136786,850001,,,,,24,102010
201051,2010,20500,0023078,0000001,1,9600.0000,2010-10-11 00:00:00,000000136786,850008,,,,,24,102010
201051,2010,20500,0023078,0000002,1,5000.0000,2010-10-11 00:00:00,000000136786,850006,,,,,24,102010
201051,2010,20500,0023078,0000003,1,5400.0000,2010-10-14 00:00:00,000000136786,850005,,,,,24,102010
201051,2010,20500,0023078,0000004,1,10000.0000,2010-10-11 00:00:00,000000136786,850007,,,,,24,102010
201051,2010,20500,0025569,0000001,1,9000.0000,2010-11-05 00:00:00,000000136786,850037,,,,,24,112010
201051,2010,20500,0025569,0000002,1,10000.0000,2010-11-05 00:00:00,000000136786,850038,,,,,24,112010
201051,2010,20500,0025569,0000003,1,11000.0000,2010-11-08 00:00:00,000000136786,850039,,,,,24,112010
201051,2010,20500,0025569,0000004,1,10000.0000,2010-11-12 00:00:00,000000136786,850040,,,,,24,112010
201051,2010,20500,0025569,0000005,1,10000.0000,2010-11-16 00:00:00,000000136786,850033,,,,,24,112010
201051,2013,20500,0003046,0000001,1,109772.2100,2013-09-09 00:00:00,000000132144,000000,,,,,24,092013
201051,2013,20500,0003046,0000002,1,63417.4600,2013-09-09 00:00:00,000000133310,000000,,,,,24,092013
201051,2013,20500,0003824,0000001,1,63200.0000,2013-10-23 00:00:00,000000133310,000000,,,,,24,102013
201051,2012,20300,0021946,0000001,1,91548.3000,2012-08-15 00:00:00,000000141992,000000,,,,,22,082012
201051,2012,20300,0021946,0000002,1,2774.6500,2012-08-15 00:00:00,000000141992,000000,,,,,22,082012
201051,2012,20300,0024791,0000001,1,1061.3500,2012-09-21 00:00:00,000000141992,000000,,,,,22,092012
201051,2012,20300,0024791,0000002,1,52005.9300,2012-09-21 00:00:00,000000141992,000000,,,,,22,092012
201051,2012,20300,0027545,0000001,1,105654.1700,2012-10-16 00:00:00,000000141992,000000,,,,,22,102012
201051,2012,20300,0027545,0000002,1,2156.2200,2012-10-16 00:00:00,000000141992,000000,,,,,22,102012
201051,2012,20300,0027545,0000003,1,0.1900,2012-12-28 00:00:00,000000141992,000000,,,,,22,122012
201051,2012,20300,0029661,0000001,1,2389.0500,2012-11-09 00:00:00,000000141992,000000,,,,,22,112012
201051,2012,20300,0029661,0000002,1,117063.3200,2012-11-09 00:00:00,000000141992,000000,,,,,22,112012
201051,2012,20300,0032417,0000001,1,50778.7700,2012-12-06 00:00:00,000000141992,000000,,,,,22,122012
201051,2012,20300,0032417,0000002,1,1036.3000,2012-12-06 00:00:00,000000141992,000000,,,,,22,122012
201051,2012,20300,0034673,0000001,1,93499.1300,2012-12-28 00:00:00,000000141992,000000,,,,,22,122012
201051,2012,20300,0034673,0000002,1,1908.1500,2012-12-28 00:00:00,000000141992,000000,,,,,22,122012
201051,2012,20300,0016225,0000001,1,99897.0300,2012-06-22 00:00:00,000000141992,000000,,,,,22,062012
201051,2012,20300,0016225,0000002,1,2038.7100,2012-06-22 00:00:00,000000141992,000000,,,,,22,062012
201051,2012,20300,0021075,0000001,1,44409.5300,2012-08-07 00:00:00,000000141992,000000,,,,,22,082012
201009,2010,08008,0000068,0000001,1,7056.0000,2010-01-11 00:00:00,000000287008,854691,,,,,0,012010
201009,2010,08008,0000246,0000001,1,21486.8200,2010-01-29 00:00:00,00000012432X,850042,,,,,0,012010
201009,2010,08008,0000460,0000001,1,10255.0000,2010-02-26 00:00:00,000000287008,854842,,,,,0,022010
201009,2010,08008,0000460,0000002,1,4010.0000,2010-02-23 00:00:00,00000012432X,850044,,,,,0,022010
201009,2010,08008,0000676,0000001,1,3281.8600,2010-03-10 00:00:00,000000287008,854922,,,,,0,032010
201009,2010,08008,0000677,0000001,1,5000.0000,2010-03-10 00:00:00,000000287008,854923,,,,,0,032010
201009,2010,08008,0000976,0000001,1,5000.0000,2010-04-05 00:00:00,000000051403,850330,,,,,0,042010
201009,2010,08008,0000976,0000002,1,3281.8600,2010-04-05 00:00:00,000000051403,850329,,,,,0,042010
201009,2010,08008,0000976,0000003,1,1330.0000,2010-04-05 00:00:00,000000287008,854873,,,,,0,042010
201178,2012,02006,0000487,0000001,1,1400000.0000,2012-01-19 00:00:00,160230070000,016023,00000000000,,,,24,012012
201178,2011,02006,0000939,0000001,1,94737.0000,2011-02-18 00:00:00,137590060000,000759,00000000000,,,,23,022011
201178,2010,02008,0001294,0000001,1,317409.8800,2010-03-19 00:00:00,000045490009,108710,00000000000,000,000000,000000000000,24,032010
201178,2010,02008,0001295,0000001,1,284329.2500,2010-03-19 00:00:00,000045490009,108710,00000000000,000,000000,000000000000,24,032010
201178,2010,02008,0001799,0000001,1,345957.5900,2010-04-22 00:00:00,000045490009,110808,00000000000,000,000000,000000000000,24,042010
201178,2010,02008,0001800,0000001,1,232399.2300,2010-04-22 00:00:00,000045490009,110808,00000000000,000,000000,000000000000,24,042010
201178,2010,02008,0003662,0000001,1,648700.5600,2010-08-10 00:00:00,000045490009,117388,00000000000,000,000000,000000000000,24,082010
201178,2010,02008,0004260,0000001,1,54379.5300,2010-09-13 00:00:00,000045490009,004549,00000000000,000,000000,000000000000,24,092010
201178,2010,02008,0005714,0000001,1,163132.7000,2010-12-17 00:00:00,000045490009,000000,00000000000,000,000000,000000000000,24,122010
201178,2011,02006,0002088,0000001,1,1003.7500,2011-04-08 00:00:00,158540020000,000759,00000000000,,,,24,042011
201178,2011,02006,0002322,0000001,1,105101.2400,2011-04-15 00:00:00,1602700X0000,000759,00000000000,,,,23,042011
201178,2011,02006,0002739,0000001,1,103644.3900,2011-05-19 00:00:00,1602700X0000,010761,00000000000,,,,23,052011
201178,2011,02006,0002807,0000001,1,111411.0000,2011-05-12 00:00:00,158540020000,010761,00000000000,,,,24,052011
201178,2011,02006,0004631,0000001,1,102021.5100,2011-08-09 00:00:00,1602700X0000,016027,00000000000,,,,23,082011
201178,2011,02006,0005289,0000001,1,74274.0000,2011-09-09 00:00:00,160230070000,000759,00000000000,,,,24,092011
201178,2011,02006,0005428,0000001,1,108436.9800,2011-09-16 00:00:00,1602700X0000,911341,00000000000,,,,23,092011
201178,2011,02006,0006165,0000001,1,108257.5200,2011-10-20 00:00:00,1602700X0000,010761,00000000000,,,,23,102011
201178,2011,02006,0000547,0000001,1,1198.3900,2011-02-24 00:00:00,1602700X0000,000759,00000000000,,,,23,022011
201178,2011,02006,0003310,0000001,1,54252.6300,2011-06-13 00:00:00,110790090000,016322,00000000000,,,,23,062011
201178,2011,02006,0006690,0000001,1,50000.0000,2011-11-11 00:00:00,160230070000,010761,00000000000,,,,24,112011
201050,2015,02080,0001455,0000001,1,648981.0600,2015-05-15 00:00:00,000006472233,,,,,,52,052015
201050,2015,02080,0001456,0000001,1,8966.6600,2015-05-15 00:00:00,000006472233,,,,,,0,052015
201050,2015,02080,0001457,0000001,1,51408.6000,2015-05-15 00:00:00,000006472233,,,,,,0,052015
201050,2015,02080,0001533,0000001,1,29572.6200,2015-05-29 00:00:00,000000865052,,,,,,0,052015
201050,2015,02080,0001879,0000001,1,169548.9300,2015-06-19 00:00:00,000000865052,,,,,,0,062015
201050,2015,02080,0003197,0000001,1,148240.4200,2015-08-13 00:00:00,000006472233,,,,,,52,082015
201050,2015,02080,0003198,0000001,1,11742.7700,2015-08-13 00:00:00,000006472233,,,,,,0,082015
201050,2015,02080,0003323,0000001,1,38728.4100,2015-09-11 00:00:00,000000865052,,,,,,0,092015
201050,2015,02080,0004120,0000001,1,189610.4000,2015-10-06 00:00:00,000006472233,,,,,,52,102015
201050,2015,02080,0004121,0000001,1,15019.8600,2015-10-06 00:00:00,000006472233,,,,,,0,102015
201050,2015,02080,0004176,0000001,1,49536.4800,2015-11-13 00:00:00,000000865052,,,,,,0,112015
201050,2015,02130,0000558,0000001,1,14394.6800,2015-09-15 00:00:00,000000865052,,,,,,0,092015
201050,2015,02130,0000563,0000001,1,110304.8500,2015-11-11 00:00:00,000000865052,,,,,,0,112015
201050,2015,02130,0000564,0000001,1,49819.2300,2015-09-15 00:00:00,000000865052,,,,,,0,092015
201057,2012,02004,0003063,0000001,1,24666.0600,2012-04-13 00:00:00,259985000000,018985,00000000000,,,,22,042012
201057,2012,02004,0004266,0000001,1,347371.3800,2012-05-16 00:00:00,240621000000,001474,00000000000,,,,24,052012
201057,2012,02006,0003395,0000001,1,3110.0000,2012-07-20 00:00:00,602830000000,072001,00000000000,,,,0,072012
301062,2015,02060,0001666,0000001,1,19987.8200,2015-05-04 00:00:00,000000161268,000000,,,,,14,052015
201057,2012,02006,0004604,0000001,1,3110.0000,2012-07-20 00:00:00,602830000000,072001,00000000000,,,,0,072012
201057,2012,02004,0005101,0000001,1,33472.7700,2012-06-08 00:00:00,259985000000,018985,00000000000,,,,22,062012
301062,2015,02060,0003584,0000001,1,144435.2800,2015-09-28 00:00:00,000000158852,000000,,,,,14,092015
201057,2012,02004,0005647,0000001,1,16190.4100,2012-06-28 00:00:00,259985000000,018985,00000000000,,,,22,062012
301062,2015,02060,0003870,0000001,1,100000.0000,2015-10-23 00:00:00,000000158852,000000,,,,,14,102015
301062,2015,02060,0003871,0000001,1,31273.6700,2015-10-20 00:00:00,000000161268,000000,,,,,14,102015
301062,2015,02060,0004248,0000001,1,20774.1600,2015-11-30 00:00:00,000000161268,000000,,,,,14,112015
301062,2015,02060,0004604,0000001,1,7973.9300,2015-12-21 00:00:00,000000161268,000000,,,,,14,122015
201057,2012,02004,0006892,0000001,1,133573.0900,2012-08-08 00:00:00,240621000000,014745,00000000000,,,,24,082012
201057,2012,02006,0005551,0000001,1,3110.0000,2012-08-22 00:00:00,175307000000,082201,00000000000,,,,0,082012
201057,2012,02006,0006498,0000001,1,3110.0000,2012-10-31 00:00:00,603130000000,855873,00000000000,,,,0,102012
201057,2012,02006,0007391,0000001,1,3110.0000,2012-11-12 00:00:00,603130000000,111201,00000000000,,,,0,112012
201057,2012,02006,0008106,0000001,1,3110.0000,2012-12-28 00:00:00,603130000000,122802,00000000000,,,,0,122012
201057,2013,02005,0006255,0000001,1,10707.6800,2013-12-20 00:00:00,256005000000,048088,00000000000,,,,14,122013
201057,2013,02006,0000576,0000001,1,3390.0000,2013-03-07 00:00:00,104620000000,030708,00000000000,,,,0,032013
201057,2013,02006,0000918,0000001,1,3390.0000,2013-04-10 00:00:00,104620000000,041001,00000000000,,,,0,042013
201057,2013,02006,0001335,0000001,1,3390.0000,2013-05-02 00:00:00,104612000000,050201,00000000000,,,,0,052013
201057,2013,02006,0001852,0000001,1,3390.0000,2013-06-18 00:00:00,602830000000,061802,00000000000,,,,0,062013
201057,2013,02006,0002453,0000001,1,3390.0000,2013-07-10 00:00:00,104612000000,071001,00000000000,,,,0,072013
201026,2013,00204,0002655,0000001,1,68596.9400,2013-09-10 00:00:00,000006720097,131023,,,000000,000000000000,0,092013
201038,2011,02070,0005194,0000001,1,15000.0000,2011-11-04 00:00:00,00000011605X,000000,,,,,1,112011
201038,2011,02070,0005194,0000002,1,19823.6100,2011-11-22 00:00:00,00000011605X,000000,,,,,1,112011
201038,2012,02120,0000712,0000001,1,11127.1000,2012-02-07 00:00:00,000000371882,000000,00000020701,,,,0,022012
201038,2012,02120,0000712,0000002,1,10000.0000,2012-08-24 00:00:00,000000051233,001758,00000000000,,,,0,082012
201038,2012,02120,0000712,0000003,1,10000.0000,2012-09-05 00:00:00,000000051233,850730,00000000000,,,,0,092012
201038,2012,02120,0001374,0000001,1,21606.6000,2012-02-23 00:00:00,00000030414X,000000,00000022302,,,,0,022012
201038,2012,02120,0001374,0000002,1,10000.0000,2012-02-28 00:00:00,00000030414X,000000,00000022801,,,,0,022012
201038,2012,02120,0001604,0000001,1,15000.0000,2012-03-23 00:00:00,00000030414X,000000,00000032301,,,,0,032012
201038,2012,02120,0001604,0000002,1,11095.7800,2012-03-13 00:00:00,00000030414X,000000,00000031301,,,,0,032012
201038,2012,02120,0001604,0000003,1,15000.0000,2012-03-27 00:00:00,00000030414X,000000,00000032701,,,,0,032012
201038,2011,02090,0003072,0000001,1,10000.0000,2011-08-17 00:00:00,00000030414X,206896,,,,,0,082011
201038,2011,02090,0003072,0000002,1,10000.0000,2011-11-18 00:00:00,000000051233,001703,,,,,0,112011
201038,2011,02090,0005538,0000001,1,10000.0000,2011-12-23 00:00:00,000000322423,370667,,,,,0,122011
201038,2012,02120,0002089,0000001,1,5000.0000,2012-03-27 00:00:00,00000030414X,000000,00000032702,,,,0,032012
201038,2012,02120,0002089,0000002,1,21000.0000,2012-04-11 00:00:00,00000030414X,000000,00000041101,,,,0,042012
201038,2012,02120,0002089,0000003,1,10252.5000,2012-04-18 00:00:00,00000030414X,000000,00000041802,,,,0,042012
201038,2012,02120,0002259,0000001,1,8313.8100,2012-04-18 00:00:00,00000030414X,000000,00000041803,,,,0,042012
201038,2012,02120,0002259,0000002,1,15000.0000,2012-04-24 00:00:00,00000030414X,000000,00000042404,,,,0,042012
201038,2012,02120,0002259,0000003,1,10000.0000,2012-04-30 00:00:00,00000030414X,000000,00000004300,,,,0,042012
201038,2012,02120,0002259,0000004,1,5540.0800,2012-05-11 00:00:00,00000030414X,000000,00000051102,,,,0,052012
201038,2012,02120,0003234,0000001,1,15000.0000,2012-05-11 00:00:00,00000030414X,000000,00000051102,,,,0,052012
201038,2012,02120,0003234,0000002,1,20034.3000,2012-05-23 00:00:00,00000030414X,000000,00000053301,,,,0,052012
201038,2012,02120,0003234,0000003,1,5000.0000,2012-06-27 00:00:00,00000030414X,000000,00000062702,,,,0,062012
201038,2011,02120,0001865,0000001,1,3683.5800,2011-06-21 00:00:00,00000030414X,852341,,,,,0,062011
201038,2013,02080,0000299,0000001,1,54922.4200,2013-01-30 00:00:00,000000371882,000000,62000017834,,,,24,012013
201038,2013,02080,0001821,0000001,1,50116.3500,2013-05-29 00:00:00,000000001530,000000,00000052988,,,,24,052013
201038,2013,02080,0003226,0000001,1,52032.2900,2013-12-30 00:00:00,000000051233,000000,62000017834,,,,24,122013
201038,2013,02090,0002568,0000001,1,1160.3400,2013-06-19 00:00:00,000000197068,000000,15000019706,,,,24,062013
201038,2012,02070,0002090,0000001,1,40175.3500,2012-03-28 00:00:00,000000136344,000000,00000032801,,,,19,032012
201038,2012,02070,0002090,0000002,1,35306.2100,2012-05-22 00:00:00,000000136344,000000,00000052203,,,,19,052012
201038,2012,02080,0003142,0000001,1,81400.0100,2012-06-11 00:00:00,000000001335,000000,00000102501,,,,0,062012
201038,2012,02080,0003142,0000002,1,49125.8200,2012-07-25 00:00:00,000000001335,000000,00000105133,,,,0,072012
201038,2012,02080,0003142,0000003,1,68047.3700,2012-08-31 00:00:00,000000001335,000000,00000103389,,,,0,082012
201038,2012,02080,0006568,0000001,1,110493.7700,2012-11-28 00:00:00,000000001335,000000,00000103401,,,,0,112012
201038,2012,02090,0001483,0000001,1,10000.0000,2012-04-11 00:00:00,000000322423,365999,00000000000,,,,0,042012
201038,2012,02090,0003566,0000001,1,22122.2700,2012-07-05 00:00:00,000000197068,000000,81000026518,,,,22,072012
201038,2012,02090,0003566,0000002,1,46768.4300,2012-08-03 00:00:00,000000197068,000000,81000026518,,,,22,082012
201038,2012,02090,0003566,0000003,1,25467.1400,2012-08-23 00:00:00,000000197068,000000,81000026518,,,,22,082012
201038,2012,02090,0003566,0000004,1,9691.2300,2012-10-11 00:00:00,000000197068,000000,15000019706,,,,22,102012
201038,2012,02090,0003566,0000005,1,37288.7800,2012-11-12 00:00:00,000000197068,000000,81000026518,,,,22,112012
201038,2012,02090,0003566,0000006,1,28044.2100,2012-12-20 00:00:00,000000197068,000000,81000026518,,,,22,122012
201038,2012,02101,5001158,0000001,1,41502.7900,2012-09-20 00:00:00,000000195227,000000,15000005123,,,,14,092012
201038,2012,02101,5001158,0000002,1,17414.3700,2012-10-31 00:00:00,000000195227,000000,81000026518,,,,14,102012
201038,2012,02101,5001158,0000003,1,24162.1400,2012-10-04 00:00:00,000000195227,000000,15000019522,,,,14,102012
201095,2011,13101,0130227,0000001,1,284893.9500,2011-12-19 00:00:00,00000009885X,000000,1E382122011,000,000000,000000000000,2,122011
201095,2011,13101,0130535,0000001,1,83869.9600,2011-12-19 00:00:00,00000009885X,000000,1E382132011,000,000000,000000000000,2,122011
201095,2011,13101,0130557,0000001,1,10906.5300,2011-12-15 00:00:00,000000110027,000000,1E365752011,000,000000,000000000000,2,122011
201095,2012,11107,0110227,0000001,1,712627.8000,2012-05-08 00:00:00,00000009885X,000000,1E083192012,000,000000,000000000000,0,052012
201095,2012,11107,0110227,0000002,1,87372.2000,2012-06-06 00:00:00,00000009885X,000000,1E124442012,000,000000,000000000000,0,062012
201095,2012,11107,0110232,0000001,1,3655.9900,2012-05-22 00:00:00,000000110027,000000,1E117962012,000,000000,000000000000,0,052012
201095,2012,11107,0110298,0000001,1,436709.0600,2012-06-06 00:00:00,00000009885X,000056,00000000000,000,000000,000000000000,0,062012
201095,2012,11107,0110322,0000001,1,5943.4600,2012-06-06 00:00:00,000000110027,000000,1E139602012,000,000000,000000000000,0,062012
201095,2012,11107,0110348,0000001,1,15749.9600,2012-06-29 00:00:00,000006470975,000000,1R444002011,000,000000,000000000000,0,062012
201095,2012,11107,0110392,0000002,1,483511.4000,2012-08-14 00:00:00,000000012009,000000,1E220882012,000,000000,000000000000,0,082012
201095,2012,11107,0110416,0000001,1,207374.0300,2012-10-10 00:00:00,000000110027,000000,1E186342012,000,000000,000000000000,0,102012
201095,2012,11107,0110417,0000001,1,23150.4000,2012-09-03 00:00:00,00000009885X,000000,1R443922011,000,000000,000000000000,0,092012
201095,2012,11107,0110421,0000001,1,32367.8300,2012-08-28 00:00:00,00000009885X,000000,1E202992012,000,000000,000000000000,0,082012
201095,2012,11101,0110002,0000001,1,1984.0000,2012-02-29 00:00:00,00000009885X,000000,1E023222012,000,000000,000000000000,0,022012
201095,2012,11101,0110002,0000002,1,23868.0000,2012-03-23 00:00:00,00000009885X,000000,1E026322012,000,000000,000000000000,0,032012
201095,2012,11101,0110002,0000003,1,19440.0000,2012-04-18 00:00:00,000000110027,000000,1E055132012,000,000000,000000000000,0,042012
201095,2012,11101,0110002,0000004,1,2268.0000,2012-05-07 00:00:00,000000110027,000000,1E089532012,000,000000,000000000000,0,052012
201095,2012,11101,0110236,0000001,1,18468.0000,2012-06-18 00:00:00,000000110027,000000,1E124662012,000,000000,000000000000,0,062012
201095,2012,11101,0110236,0000002,1,19224.0000,2012-06-18 00:00:00,000000110027,000000,1E139322012,000,000000,000000000000,0,062012
201095,2012,11101,0110236,0000003,1,21276.0000,2012-08-14 00:00:00,000000110027,000000,1E165652012,000,000000,000000000000,0,082012
201095,2012,11101,0110236,0000004,1,19224.0000,2012-08-28 00:00:00,00000009885X,000000,1E203272012,000,000000,000000000000,0,082012
201095,2012,11101,0110236,0000005,1,17280.0000,2012-11-09 00:00:00,00000009885X,000000,1E261082012,000,000000,000000000000,0,112012
201095,2012,11101,0110356,0000001,1,9365.3500,2012-08-20 00:00:00,000000110027,000000,1E167542012,000,000000,000000000000,0,082012
201095,2012,11101,0110356,0000002,1,8561.2200,2012-10-17 00:00:00,000000110027,000000,1E216302012,000,000000,000000000000,0,102012
201095,2012,11101,0110356,0000003,1,9775.1000,2012-10-17 00:00:00,000000110027,000000,1E261612012,000,000000,000000000000,0,102012
201095,2012,11101,0110356,0000004,1,4539.6000,2012-10-17 00:00:00,000000110027,000000,1E271432012,000,000000,000000000000,0,102012
201095,2012,11101,0110357,0000001,1,1725.0000,2012-08-28 00:00:00,000000110027,000000,1E167622012,000,000000,000000000000,0,082012
201095,2012,11101,0110357,0000002,1,2625.0000,2012-10-17 00:00:00,000000110027,000000,1E216752012,000,000000,000000000000,0,102012
201095,2012,11101,0110357,0000003,1,1425.0000,2012-10-17 00:00:00,000000110027,000000,1E261812012,000,000000,000000000000,0,102012
201095,2012,11101,0110357,0000004,1,1500.0000,2012-10-17 00:00:00,000000110027,000000,1E269982012,000,000000,000000000000,0,102012
201095,2012,11101,0110357,0000005,1,712.5000,2012-11-30 00:00:00,000000110027,000000,1E352142012,000,000000,000000000000,0,112012
201095,2012,11101,0110357,0000006,1,37.5000,2012-12-05 00:00:00,000000110027,000000,1E352142012,000,000000,000000000000,0,122012
201095,2012,11107,0110059,0000001,1,685391.9300,2012-02-27 00:00:00,000000097659,000000,1E009222012,000,000000,000000000000,16,022012
201095,2012,11107,0110060,0000001,1,14741.1600,2012-03-13 00:00:00,00000009885X,000000,1R447882011,000,000000,000000000000,0,032012
201095,2012,11107,0110074,0000001,1,21022.5900,2012-03-13 00:00:00,00000009885X,000000,1E023662012,000,000000,000000000000,0,032012
201095,2012,11107,0110151,0000001,1,4974.2500,2012-04-13 00:00:00,00000009885X,000000,1E062162012,000,000000,000000000000,0,042012
201051,2013,20300,0001640,0000001,1,124701.9400,2013-06-07 00:00:00,000000141992,000000,,,,,22,062013
201051,2013,20300,0001640,0000002,1,2544.9400,2013-06-07 00:00:00,000000141992,000000,,,,,22,062013
201051,2013,20300,0002069,0000001,1,82026.0400,2013-07-02 00:00:00,000000121142,000000,,,,,19,072013
201051,2013,20300,0002074,0000001,1,25000.0000,2013-07-03 00:00:00,000000121142,000000,,,,,19,072013
201051,2013,20300,0002401,0000001,1,45333.5700,2013-07-21 00:00:00,000000141992,000000,,,,,22,072013
201051,2013,20300,0002401,0000002,1,925.1700,2013-07-21 00:00:00,000000141992,000000,,,,,22,072013
201051,2013,20300,0002588,0000001,1,25102.4200,2013-08-06 00:00:00,000000121142,000000,,,,,19,082013
201051,2013,20300,0002588,0000002,1,512.3000,2013-08-06 00:00:00,000000121142,000000,,,,,19,082013
