cd_UGestora;dt_Ano;nu_Licitacao;tp_Licitacao;dt_Homologacao;nu_Propostas;vl_Licitacao;tp_Objeto;dt_MesAno;registroCGE;tp_regimeExecucao
201085;2015;000052014;2;2014-09-22 00:00:00;1;393751.4500;1;042015;NULL;NULL
201085;2013;000062013;2;2013-02-05 00:00:00;4;188100.0000;1;022013;;5
201085;NULL;000062013;11;2014-01-06 00:00:00;1;198500.0000;1;032014;NULL;NULL
201085;2014;000062014;2;2014-08-18 00:00:00;1;501877.7600;1;102014;;5
201085;2014;000072013;11;2013-12-27 00:00:00;1;102420.0000;1;022014;;5
201085;2010;000092005;3;2005-03-02 00:00:00;3;99304.6200;1;002010;NULL;NULL
201085;2010;000092010;3;2010-06-26 00:00:00;3;27585.3400;1;062010;NULL;NULL
201085;2010;000102007;3;2007-07-12 00:00:00;3;75731.3600;1;002010;NULL;NULL
201085;2010;000102010;3;2010-07-28 00:00:00;3;126385.2700;1;072010;NULL;NULL
201085;2010;000112006;3;2006-05-03 00:00:00;3;144315.7400;1;002010;NULL;NULL
201085;2010;000112010;3;2010-07-28 00:00:00;3;140451.5000;1;072010;NULL;NULL
201085;2011;000142011;2;2011-06-17 00:00:00;2;173145.6400;1;062011;;5
201085;2010;000152009;3;2009-07-21 00:00:00;3;141320.0000;1;002010;NULL;NULL
201085;2011;000152011;2;2011-06-28 00:00:00;2;235606.2200;1;062011;;5
201085;2010;000162010;2;2010-10-10 00:00:00;2;177795.0700;1;102010;NULL;NULL
201085;2010;000172005;3;2005-06-15 00:00:00;3;66785.2800;1;002010;NULL;NULL
201085;2010;000172008;3;2008-06-16 00:00:00;3;122500.2800;1;002010;NULL;NULL
201085;2011;000172011;2;2011-07-29 00:00:00;1;200591.9100;1;072011;;5
201085;2010;000182008;3;2008-06-17 00:00:00;3;148964.8400;1;002010;NULL;NULL
201085;2010;000192005;3;2005-07-28 00:00:00;3;148410.4400;1;002010;NULL;NULL
201085;2010;000192008;3;2008-06-19 00:00:00;3;58550.4000;1;002010;NULL;NULL
201085;2013;000232011;2;2011-09-17 00:00:00;3;408968.3800;1;022013;;5
201085;2011;000252011;2;2011-09-26 00:00:00;3;239106.1200;1;092011;;5
201085;2013;000272013;2;2013-06-21 00:00:00;2;110705.2700;1;062013;;5
201085;2010;001162008;3;2008-06-13 00:00:00;3;143600.0000;1;002010;NULL;NULL
201085;2013;100022012;7;2013-07-01 00:00:00;1;265649.8100;1;072013;NULL;NULL
201086;2010;000012005;3;2005-01-13 00:00:00;3;43000.0000;1;002010;NULL;NULL
201086;2010;000012005;8;2005-01-27 00:00:00;1;300000.0000;1;002010;NULL;NULL
201086;2010;000012010;2;2010-06-28 00:00:00;1;299859.2600;1;062010;NULL;1
201086;2012;000012012;2;2012-02-28 00:00:00;1;441744.3800;1;022012;;5
201086;2014;000012014;7;2014-04-08 00:00:00;1;382500.0000;1;042014;;5
201086;2010;000022005;3;2005-01-24 00:00:00;3;67000.0000;1;002010;NULL;NULL
201086;2012;000022012;2;2012-03-16 00:00:00;1;446732.1400;1;032012;;5
201086;2014;000022013;2;2013-12-16 00:00:00;1;406876.2900;1;082014;;5
201086;2015;000022015;2;2015-04-07 00:00:00;1;378210.5800;1;052015;;5
201086;2010;000032005;3;2005-01-27 00:00:00;3;60000.0000;1;002010;NULL;NULL
201086;2010;000032007;3;2007-01-15 00:00:00;3;43984.0300;1;002010;NULL;NULL
201086;2011;000032011;3;2011-03-17 00:00:00;3;149043.0000;1;032011;NULL;1
201086;2014;000032014;2;2014-07-18 00:00:00;1;197860.0000;1;112014;;5
201086;NULL;000032015;2;NULL;NULL;NULL;NULL;032016;NULL;NULL
201086;2010;000042005;3;2005-01-27 00:00:00;3;21000.0000;1;002010;NULL;NULL
201086;2012;000042012;2;2012-06-18 00:00:00;1;151094.5800;1;062012;;5
201086;2010;000052005;3;2005-01-28 00:00:00;3;25000.0000;1;002010;NULL;NULL
201086;2015;000052014;2;2014-08-12 00:00:00;2;506525.0000;1;072015;;5
201086;2010;000062005;3;2005-01-28 00:00:00;3;36000.0000;1;002010;NULL;NULL
201086;2013;000062012;2;2013-05-12 00:00:00;1;326200.0000;1;052013;NULL;NULL
201086;NULL;000072010;3;2010-06-14 00:00:00;3;21718.3400;1;082010;NULL;NULL
201086;2010;000082005;3;2005-03-04 00:00:00;3;26883.5400;1;002010;NULL;NULL
201086;2010;000082008;3;2008-05-08 00:00:00;3;103567.1200;1;002010;NULL;NULL
201086;2010;000092005;3;2005-03-17 00:00:00;3;40820.6000;1;002010;NULL;NULL
201086;2010;000112004;3;2004-05-21 00:00:00;3;48816.9600;1;002010;NULL;NULL
201086;2010;000132008;3;2008-06-27 00:00:00;3;140663.3500;1;002010;NULL;NULL
201086;2010;000142004;3;2004-09-23 00:00:00;3;49834.0500;1;002010;NULL;NULL
201086;2010;000182007;3;2007-08-20 00:00:00;3;85769.2900;1;002010;NULL;NULL
201086;2010;000192007;3;2007-02-15 00:00:00;3;25000.0000;1;002010;NULL;NULL
201086;2010;000202007;3;2007-12-03 00:00:00;3;52775.3000;1;002010;NULL;NULL
201087;2010;000012009;3;2009-01-21 00:00:00;3;29839.1000;1;002010;NULL;NULL
201087;2011;000012011;2;2011-11-29 00:00:00;1;208809.0400;1;112011;;5
201087;2012;000012012;2;2012-05-04 00:00:00;1;498835.8100;1;062012;;5
201087;2014;000012014;2;2014-05-08 00:00:00;1;180496.0100;1;052014;;5
201087;NULL;000012016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201087;2010;000022005;3;2005-01-22 00:00:00;3;135901.6800;1;002010;NULL;NULL
201087;2012;000022012;2;2012-07-13 00:00:00;1;1440227.0700;1;072012;;5
201087;2015;000022015;2;2015-09-03 00:00:00;1;1047772.4600;1;102015;;5
201087;2012;000032012;3;2012-02-09 00:00:00;3;69726.7600;1;022012;NULL;NULL
201087;2013;000032013;7;2013-02-26 00:00:00;1;46766.0000;1;022013;;5
201087;2015;000032014;2;2014-12-17 00:00:00;1;1019424.9600;1;052015;;5
201087;2010;000042008;3;2008-01-23 00:00:00;3;148776.0000;1;002010;NULL;NULL
201087;2012;000042012;3;2012-01-20 00:00:00;3;115037.4000;1;022012;NULL;NULL
201087;2015;000042014;2;2015-02-12 00:00:00;1;696099.8000;1;022015;NULL;NULL
201087;2010;000062008;3;2008-02-20 00:00:00;3;71048.3500;1;002010;NULL;NULL
201087;2010;000062010;3;2010-02-01 00:00:00;3;22000.0000;1;022010;NULL;NULL
201087;2011;000062011;3;2011-04-28 00:00:00;3;50757.3900;1;042011;;5
201087;2010;000072008;3;2008-02-08 00:00:00;3;97514.6500;1;002010;NULL;NULL
201087;2012;000072012;3;2012-04-27 00:00:00;3;145202.7700;1;062012;;5
201087;2010;000082008;3;2008-02-08 00:00:00;3;59182.4200;1;002010;NULL;NULL
201087;2010;000092008;3;2008-02-20 00:00:00;3;148362.4200;1;002010;NULL;NULL
201087;2010;000102008;3;2008-02-22 00:00:00;3;136960.1900;1;002010;NULL;NULL
201087;2010;000122006;3;2006-02-24 00:00:00;3;54950.5000;1;002010;NULL;NULL
201087;2010;000132008;3;2008-01-31 00:00:00;3;128395.9300;1;002010;NULL;NULL
201087;2012;000132012;3;2012-10-05 00:00:00;3;149431.5400;1;122012;;5
201087;2012;000142012;3;2012-10-24 00:00:00;3;147600.0000;1;122012;;5
201087;2010;000152007;3;2007-06-08 00:00:00;3;92791.4000;1;002010;NULL;NULL
201087;2012;000152012;3;2012-10-15 00:00:00;3;45061.9800;1;122012;;5
201087;2010;000162005;3;2005-06-03 00:00:00;3;67628.3900;1;002010;NULL;NULL
201087;2010;000162007;2;2007-07-19 00:00:00;3;384139.6900;1;002010;NULL;NULL
201087;2010;000182006;3;2006-06-18 00:00:00;2;119983.0000;1;002010;NULL;NULL
201087;2010;000182007;3;2007-07-12 00:00:00;3;60781.6800;1;002010;NULL;NULL
201087;2010;000222008;3;2008-04-18 00:00:00;3;136626.7300;1;002010;NULL;NULL
201088;NULL;000152002;3;2002-05-22 00:00:00;3;148070.0000;1;002010;NULL;NULL
201088;2010;000152003;3;2003-05-01 00:00:00;3;28982.7900;1;002010;NULL;NULL
201088;NULL;000172002;3;2002-05-14 00:00:00;3;25579.4600;1;002010;NULL;NULL
201088;2010;000172005;3;2005-03-01 00:00:00;3;21890.0000;1;002010;NULL;NULL
201088;2010;000182003;3;2003-06-02 00:00:00;3;40133.4600;1;002010;NULL;NULL
201088;2012;000182012;3;2012-05-14 00:00:00;3;66000.0000;1;052012;;5
201088;NULL;000202002;3;2002-05-23 00:00:00;3;40119.8000;1;002010;NULL;NULL
201088;2010;000202006;3;2006-04-06 00:00:00;3;144302.0300;1;002010;NULL;NULL
201088;2010;000212004;3;2004-07-01 00:00:00;3;99453.3500;1;002010;NULL;NULL
201088;2012;000222012;3;2012-08-01 00:00:00;3;146003.1900;1;082012;;5
201088;2011;000232011;3;2011-07-01 00:00:00;3;144209.9600;1;072011;;5
201088;2010;000252002;3;2002-06-25 00:00:00;3;82298.3800;1;002010;NULL;NULL
201088;2010;000252007;3;2007-10-01 00:00:00;3;119147.4500;1;002010;NULL;NULL
201088;NULL;000252015;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201088;2010;000272002;3;2002-06-28 00:00:00;3;107914.4700;1;002010;NULL;NULL
201088;2011;000272011;3;2011-12-01 00:00:00;3;68890.2300;1;122011;;5
201088;2010;000282007;3;2007-10-15 00:00:00;3;41152.4500;1;002010;NULL;NULL
201088;2010;000282010;3;2010-08-02 00:00:00;3;131442.4200;1;082010;NULL;NULL
201088;2010;000292003;3;2003-08-20 00:00:00;3;18000.0000;1;002010;NULL;NULL
201088;2010;000302006;3;2006-08-01 00:00:00;3;99740.4800;1;002010;NULL;NULL
201088;2010;000342008;3;2008-09-22 00:00:00;3;49000.0000;1;002010;NULL;NULL
201088;2010;000382008;3;2008-11-17 00:00:00;3;147560.3600;1;002010;NULL;NULL
201088;2010;000392008;3;2008-11-19 00:00:00;3;98029.4400;1;002010;NULL;NULL
201088;2010;000402008;3;2008-11-21 00:00:00;3;31647.8100;1;002010;NULL;NULL
201088;NULL;000432002;3;2002-10-21 00:00:00;3;99360.0800;1;002010;NULL;NULL
201088;NULL;000452002;3;2002-12-02 00:00:00;3;39596.0000;1;002010;NULL;NULL
201088;2010;000492009;3;2009-09-01 00:00:00;3;58240.0000;1;002010;NULL;NULL
201088;2013;000792013;3;2013-10-22 00:00:00;3;70000.0000;1;102013;;5
201088;2012;010092012;3;2012-04-02 00:00:00;3;53775.8300;1;042012;;5
201088;2012;010162012;3;2012-06-21 00:00:00;3;148106.1200;1;062012;;5
201088;2013;100242013;3;2013-06-27 00:00:00;3;85000.0000;1;062013;;5
201089;2010;000012003;2;2003-01-24 00:00:00;1;330600.0000;1;002010;NULL;NULL
201089;NULL;000012003;6;2003-01-07 00:00:00;3;7200.0000;1;002010;NULL;NULL
201089;2010;000012004;3;2004-02-04 00:00:00;3;73771.8000;1;002010;NULL;NULL
201089;2010;000012004;7;2004-02-02 00:00:00;3;179999.2800;1;002010;NULL;NULL
201089;2010;000012005;2;2005-04-29 00:00:00;3;438268.7100;1;002010;NULL;NULL
201089;2010;000012007;7;2007-05-09 00:00:00;1;155157.0000;1;002010;NULL;NULL
201089;2010;000012009;2;2009-11-11 00:00:00;1;153920.9300;1;002010;NULL;NULL
201089;2010;000012010;2;2010-08-23 00:00:00;1;315980.0000;1;082010;NULL;NULL
201089;2010;000022003;3;2003-02-07 00:00:00;2;52903.7600;1;002010;NULL;NULL
201089;2010;000022003;7;2003-02-07 00:00:00;3;340266.6000;1;002010;NULL;NULL
201089;2010;000022004;7;2004-08-02 00:00:00;2;592999.6800;1;002010;NULL;NULL
201089;2010;000022005;7;2005-12-05 00:00:00;1;619422.3300;1;002010;NULL;NULL
201089;2010;000022009;3;2009-03-18 00:00:00;1;41425.2700;1;002010;NULL;NULL
201089;NULL;000032003;2;2003-05-05 00:00:00;9;81764.0200;1;002010;NULL;NULL
201089;2010;000032003;3;2003-02-11 00:00:00;3;100640.0000;1;002010;NULL;NULL
201089;NULL;000032003;6;2003-04-17 00:00:00;3;3400.0200;1;002010;NULL;NULL
201089;2010;000032004;3;2004-02-10 00:00:00;3;55471.6200;1;002010;NULL;NULL
201089;2010;000032007;2;2007-02-22 00:00:00;3;698760.2700;1;002010;NULL;NULL
201089;2010;000042006;2;2006-07-05 00:00:00;4;514559.2200;1;002010;NULL;NULL
201089;2010;000042008;2;2008-04-04 00:00:00;1;559995.9600;1;002010;NULL;NULL
201089;2015;000042015;2;2015-06-08 00:00:00;1;256311.4700;1;082015;;5
201089;2010;000052003;7;2003-12-29 00:00:00;3;180000.0000;1;002010;NULL;NULL
201089;2010;000052006;2;2006-04-07 00:00:00;3;320438.0000;1;002010;NULL;NULL
201089;2015;000052015;2;2015-08-04 00:00:00;1;170319.6600;1;082015;;5
201089;2010;000062006;2;2006-07-03 00:00:00;3;371842.3500;1;002010;NULL;NULL
201089;2010;000072002;3;2002-06-20 00:00:00;5;78291.2500;1;002010;NULL;NULL
201089;NULL;000072003;3;2003-06-19 00:00:00;1;46000.0000;1;002010;NULL;NULL
201089;2010;000072006;2;2006-12-21 00:00:00;2;415057.6000;1;002010;NULL;NULL
201089;2015;000072015;2;2015-08-18 00:00:00;1;349808.7700;1;082015;;5
201089;2015;000082015;2;2015-08-13 00:00:00;1;278370.1300;1;082015;;5
201089;2013;000092013;7;2013-03-01 00:00:00;1;433660.7100;1;032013;;5
201089;2010;000102004;3;2004-11-04 00:00:00;3;63266.4000;1;002010;NULL;NULL
201089;2010;000132003;3;2003-12-30 00:00:00;3;84000.0000;1;002010;NULL;NULL
201089;2010;000172006;3;2006-04-03 00:00:00;3;46042.6000;1;002010;NULL;NULL
201089;2010;000182008;3;2008-04-03 00:00:00;3;148864.3900;1;002010;NULL;NULL
201089;2010;000182009;3;2009-08-12 00:00:00;3;10080.0000;1;002010;NULL;NULL
201089;2010;000242006;3;2006-11-06 00:00:00;3;39536.8100;1;002010;NULL;NULL
201089;2011;000252011;11;2011-12-13 00:00:00;1;41582.0000;1;122011;;5
201089;2010;000272005;3;2005-08-01 00:00:00;3;22526.0700;1;002010;NULL;NULL
201089;2010;000292008;3;2008-06-27 00:00:00;3;149106.6500;1;002010;NULL;NULL
201089;2010;000302008;3;2008-06-27 00:00:00;3;124080.0000;1;002010;NULL;NULL
201089;2010;000512005;3;2005-12-14 00:00:00;3;44880.0000;1;002010;NULL;NULL
201090;2010;000012005;3;2005-01-20 00:00:00;3;122664.5600;1;002010;NULL;NULL
201090;2010;000012009;2;2009-06-01 00:00:00;2;266112.0800;1;002010;NULL;NULL
201090;2011;000012011;3;2011-02-01 00:00:00;3;103411.6100;1;022011;NULL;NULL
201090;2012;000012012;2;2012-11-01 00:00:00;2;648954.6100;1;112012;;5
201090;2015;000012014;1;2015-06-12 00:00:00;3;3417083.4700;1;062015;NULL;NULL
201090;2014;000012014;2;2014-08-01 00:00:00;1;653287.9000;1;082014;;5
201090;NULL;000012015;1;NULL;NULL;NULL;NULL;042016;NULL;NULL
201090;NULL;000012016;8;NULL;NULL;NULL;NULL;032016;NULL;NULL
201090;NULL;000012016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201090;2014;000022012;2;2012-03-15 00:00:00;3;1069272.2000;1;012014;;5
201090;2014;000022014;2;2014-08-15 00:00:00;1;499884.7500;1;082014;;5
201090;NULL;000022016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201090;2010;000032006;2;2006-08-31 00:00:00;1;608109.4400;1;002010;NULL;NULL
201090;2013;000032013;2;2013-12-06 00:00:00;5;309000.0000;1;122013;NULL;NULL
201090;2010;000042006;2;2006-08-31 00:00:00;1;303439.6700;1;002010;NULL;NULL
201090;2010;000042007;2;2007-06-26 00:00:00;3;576199.2200;1;002010;NULL;NULL
201090;2015;000042012;2;2012-12-01 00:00:00;2;208904.0300;1;042015;NULL;NULL
201090;2015;000042014;2;2015-01-05 00:00:00;3;487206.7600;1;012015;NULL;NULL
201090;NULL;000042016;7;NULL;NULL;NULL;NULL;042016;NULL;NULL
201090;2010;000052004;3;2004-04-23 00:00:00;3;90314.5500;1;002010;NULL;NULL
201090;2015;000052014;2;2015-03-04 00:00:00;1;81124.1700;1;032015;NULL;NULL
201090;2014;000052014;3;2014-08-26 00:00:00;3;34900.0000;1;082014;;5
201090;NULL;000052016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201090;2010;000062010;3;2010-02-01 00:00:00;3;33280.0000;1;022010;NULL;NULL
201090;2015;000062014;2;2015-02-24 00:00:00;1;180872.0100;1;022015;NULL;NULL
201090;2010;000072002;3;2002-04-01 00:00:00;3;19278.6600;1;002010;NULL;NULL
201090;2010;000092008;2;2008-04-22 00:00:00;3;206226.0000;1;002010;NULL;NULL
201090;2011;000092011;3;2011-04-01 00:00:00;3;75000.0000;1;042011;;5
201090;NULL;000092016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201090;NULL;000112002;3;2002-11-05 00:00:00;3;60758.1600;1;002010;NULL;NULL
201090;2011;000112011;3;2011-06-01 00:00:00;3;144000.0000;1;062011;;5
201090;2010;000122002;3;2002-11-16 00:00:00;3;141578.9300;1;002010;NULL;NULL
201090;2011;000122011;3;2011-06-10 00:00:00;3;66223.6400;1;062011;;5
201090;2015;000122015;2;2015-05-19 00:00:00;3;244067.2100;1;052015;NULL;NULL
201090;2010;000132007;3;2007-05-28 00:00:00;3;38250.0000;1;002010;NULL;NULL
201090;2015;000132015;2;2015-05-19 00:00:00;1;576161.3000;1;052015;NULL;NULL
201090;2010;000142002;3;2002-10-01 00:00:00;3;42000.0000;1;002010;NULL;NULL
201090;2010;000142006;3;2006-03-20 00:00:00;3;138824.9300;1;002010;NULL;NULL
201090;2013;000142013;3;2013-05-25 00:00:00;3;112609.1200;1;052013;;5
201090;2010;000152008;3;2008-11-17 00:00:00;3;84396.9600;1;002010;NULL;NULL
201090;2010;000162008;3;2008-11-17 00:00:00;3;76719.3800;1;002010;NULL;NULL
201090;2010;000162010;3;2010-03-16 00:00:00;3;75412.0000;1;032010;NULL;NULL
201090;2010;000172006;3;2006-04-25 00:00:00;3;41706.8100;1;002010;NULL;NULL
201090;2010;000172010;3;2010-03-26 00:00:00;3;58944.0000;1;032010;NULL;NULL
201090;2015;000192015;2;2015-05-29 00:00:00;1;422962.0000;1;052015;NULL;NULL
201090;2015;000212015;2;2015-06-12 00:00:00;1;603271.8600;1;062015;NULL;NULL
201090;2010;000232006;3;2006-11-14 00:00:00;3;138824.9800;1;002010;NULL;NULL
201090;2010;000242006;3;2006-11-16 00:00:00;3;100425.0000;1;002010;NULL;NULL
201090;2010;000252010;3;2010-07-23 00:00:00;3;52500.0000;1;072010;NULL;NULL
201090;2011;000252011;3;2011-11-29 00:00:00;3;123787.9200;1;112011;;5
201090;2010;000262010;3;2010-07-29 00:00:00;3;125611.1900;1;072010;NULL;NULL
201090;2010;000272010;3;2010-08-06 00:00:00;3;123750.0000;1;082010;NULL;NULL
201090;2010;000282010;3;2010-08-09 00:00:00;4;51500.0000;1;082010;NULL;NULL
201090;2010;000312010;3;2010-08-02 00:00:00;6;30300.0000;1;082010;NULL;NULL
201090;2010;000352010;3;2010-10-01 00:00:00;3;4500.0000;1;102010;NULL;NULL
201090;2010;000362010;3;2010-10-15 00:00:00;3;147784.9800;1;102010;NULL;NULL
201090;2013;000372013;3;2013-09-16 00:00:00;3;35900.1900;1;092013;;5
201090;2014;000372014;7;2014-04-02 00:00:00;3;387955.5500;1;042014;;5
201090;2013;000412013;3;2013-12-16 00:00:00;3;69306.6000;1;122013;;5
201090;2015;000602014;7;2014-10-17 00:00:00;1;19628.0400;1;012015;NULL;NULL
201090;2015;000602015;7;2014-10-17 00:00:00;1;19628.0400;1;012015;NULL;NULL
201090;2014;000642014;7;2014-11-05 00:00:00;1;6994.5200;1;112014;;5
201090;2015;100072015;2;2015-05-04 00:00:00;3;246741.5600;1;072015;;5
201091;2010;000012010;2;2010-08-02 00:00:00;1;259569.0900;1;082010;NULL;NULL
201091;2011;000012011;2;2011-10-03 00:00:00;2;1288933.5300;1;102011;;5
201091;2014;000012014;2;2014-06-11 00:00:00;1;603592.2200;1;072014;;5
201091;2015;000012015;2;2015-06-01 00:00:00;1;734367.1900;1;062015;;5
201091;NULL;000012016;3;NULL;NULL;NULL;NULL;032016;NULL;NULL
201091;NULL;000012016;8;NULL;NULL;NULL;NULL;052016;NULL;NULL
201091;NULL;000022003;3;2003-02-05 00:00:00;3;60739.9700;1;002010;NULL;NULL
201091;NULL;000022016;3;NULL;NULL;NULL;NULL;032016;NULL;NULL
201091;NULL;000022016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201091;NULL;000032004;3;2004-03-09 00:00:00;3;70000.0000;1;002010;NULL;NULL
201091;2012;000032012;3;2012-02-02 00:00:00;3;148210.8700;1;022012;;5
201091;2014;000032014;2;2014-06-26 00:00:00;1;338331.6900;1;082014;;5
201091;2015;000032015;2;2015-11-04 00:00:00;1;65736.4000;1;112015;;5
201091;NULL;000032016;8;NULL;NULL;NULL;NULL;022016;NULL;NULL
201091;2011;000042011;3;2011-03-01 00:00:00;3;147612.3000;1;032011;NULL;NULL
201091;NULL;000042015;2;NULL;NULL;NULL;NULL;052016;NULL;NULL
201091;NULL;000042016;8;NULL;NULL;NULL;NULL;012016;NULL;NULL
201091;NULL;000052016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
201091;2010;000062010;3;2010-03-24 00:00:00;3;27130.9300;1;032010;NULL;NULL
201091;2014;000062014;2;2014-09-29 00:00:00;1;178517.7300;1;092014;;5
201091;NULL;000082006;3;2006-03-02 00:00:00;3;42283.5000;1;002010;NULL;NULL
201091;NULL;000082009;6;2009-12-15 00:00:00;1;13967.6400;1;002010;NULL;NULL
201091;NULL;000092003;3;2003-05-16 00:00:00;3;41170.3100;1;002010;NULL;NULL
201091;NULL;000092016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201091;NULL;000102008;3;2008-03-03 00:00:00;3;146376.6900;1;002010;NULL;NULL
201091;2014;000102014;2;2014-11-10 00:00:00;1;509777.6600;1;112014;;5
201091;NULL;000102016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201091;2014;000112014;2;2014-11-10 00:00:00;1;185261.6600;1;112014;;5
201091;NULL;000122003;3;2003-09-08 00:00:00;3;32133.2900;1;002010;NULL;NULL
201091;NULL;000122008;3;2008-05-05 00:00:00;3;147453.6000;1;002010;NULL;NULL
201091;2015;000122014;2;2015-01-07 00:00:00;1;391720.9300;1;012015;NULL;NULL
201091;NULL;000132008;3;2008-06-02 00:00:00;3;66332.3400;1;002010;NULL;NULL
201091;2012;000132012;3;2012-05-08 00:00:00;3;78484.7900;1;052012;;5
201091;2013;000132013;3;2013-06-25 00:00:00;3;110611.3800;1;062013;;5
201091;NULL;000162008;3;2008-06-12 00:00:00;3;147930.8100;1;002010;NULL;NULL
201091;NULL;000162016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201091;NULL;000212016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
201091;2011;000222011;3;2011-10-20 00:00:00;3;126491.9000;1;102011;;5
201091;2011;000232011;3;2011-11-09 00:00:00;3;34515.9000;1;112011;;5
201091;NULL;000232016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
201091;NULL;000242006;3;2006-08-10 00:00:00;3;93066.3200;1;002010;NULL;NULL
201091;NULL;000242007;3;2007-10-01 00:00:00;3;142766.0800;1;002010;NULL;NULL
201091;NULL;000242016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201091;NULL;000252006;3;2006-09-20 00:00:00;3;147921.2900;1;002010;NULL;NULL
201091;NULL;000252007;3;2007-10-01 00:00:00;3;120558.9600;1;002010;NULL;NULL
201091;NULL;000262007;3;2007-12-03 00:00:00;3;38209.8000;1;002010;NULL;NULL
201091;NULL;000272007;3;2007-12-28 00:00:00;3;18767.0000;1;002010;NULL;NULL
201091;NULL;000282015;11;NULL;NULL;NULL;NULL;012016;NULL;NULL
201091;NULL;000292015;11;NULL;NULL;NULL;NULL;012016;NULL;NULL
201091;NULL;000302015;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201091;NULL;000302016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
201091;NULL;000312015;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201091;NULL;000322005;3;2005-08-10 00:00:00;3;57165.1000;1;002010;NULL;NULL
201091;NULL;000322009;3;2009-04-17 00:00:00;3;69838.3000;1;002010;NULL;NULL
201091;NULL;000322015;11;NULL;NULL;NULL;NULL;012016;NULL;NULL
201091;NULL;000332009;3;2009-05-04 00:00:00;3;89665.8000;1;002010;NULL;NULL
201091;NULL;000332015;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201091;NULL;000342005;3;2005-09-12 00:00:00;3;25012.0000;1;002010;NULL;NULL
201091;NULL;000342015;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201091;NULL;000362005;3;2005-10-26 00:00:00;3;53893.5800;1;002010;NULL;NULL
201091;2010;000402010;3;2010-05-18 00:00:00;3;13900.0000;1;052010;NULL;NULL
201091;2010;000432010;3;2010-05-31 00:00:00;3;28000.0000;1;052010;NULL;NULL
201091;2010;000442010;3;2010-06-04 00:00:00;3;97615.8400;1;062010;NULL;NULL
201092;2010;000012004;7;2004-07-01 00:00:00;1;279460.0000;1;002010;NULL;NULL
201092;2010;000012006;7;2006-05-05 00:00:00;1;182132.5700;1;002010;NULL;NULL
201092;2012;000012012;2;2012-09-06 00:00:00;1;506565.0000;1;092012;;5
201092;2013;000012013;2;2013-08-16 00:00:00;1;147493.9300;1;092013;;5
201092;2013;000012013;6;2013-08-30 00:00:00;1;8775.3500;1;082013;;5
201092;2013;000012013;11;2013-02-26 00:00:00;1;38415.0000;1;022013;;5
201092;2014;000012014;2;2014-04-14 00:00:00;1;408397.0400;1;042014;;5
201092;NULL;000012016;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201092;2010;000022007;2;2008-01-28 00:00:00;1;174551.9700;1;002010;NULL;NULL
201092;2010;000022008;2;2008-03-03 00:00:00;1;308862.6800;1;002010;NULL;NULL
201092;2010;000022010;2;2010-04-12 00:00:00;1;190747.5000;1;042010;NULL;NULL
201092;2013;000022012;2;2013-08-30 00:00:00;1;418019.2100;1;082013;;5
201092;2014;000022013;2;2014-05-11 00:00:00;2;100194.6000;1;052014;;5
201092;2014;000022014;3;2014-06-02 00:00:00;3;56165.0700;1;062014;;5
201092;2015;000022015;2;2015-06-05 00:00:00;1;555425.6200;1;062015;;5
201092;NULL;000022016;8;NULL;NULL;NULL;NULL;022016;NULL;NULL
